Order Date,Country,Region,Sales Rep,Category,Product,Sales,Profit,Discount
2022-08-25,USA,East,Mitchell Carter,Clothing,Jacket,253.03,39.42,30.53
2023-07-25,UK,North,James Warren,Sports,Cycling Helmet,1345.69,104.57,250.08
2024-01-07,Canada,West,Danielle Valdez,Electronics,Laptop,341.36,59.39,32.04
2023-06-20,USA,East,James Warren,Sports,Tennis Racket,1964.34,534.83,317.41
2024-07-22,India,West,James Warren,Furniture,Cabinet,171.91,27.81,24.86
2022-07-01,India,West,Casey Manning,Grocery,Fruits,855.46,90.2,153.47
2023-01-14,India,East,Kaylee Wheeler,Clothing,T-shirt,154.15,17.79,22.93
2022-07-28,UK,West,Cody Silva,Clothing,Jacket,1647.87,190.61,278.25
2022-06-30,USA,East,Michelle Adams,Clothing,T-shirt,423.81,116.4,83.61
2023-11-10,USA,West,Mitchell Carter,Sports,Basketball,216.5,36.99,1.26
2024-02-29,UK,East,Mitchell Carter,Furniture,Cabinet,905.02,114.97,137.15
2023-08-10,UK,North,James Warren,Clothing,Jacket,507.19,28.13,46.04
2023-04-18,Canada,East,Christopher Smith,Electronics,Smartphone,1938.83,360.65,86.71
2023-05-17,Canada,West,James Warren,Furniture,Sofa,1196.3,153.78,100.56
2024-05-27,Germany,South,Christopher Smith,Sports,Yoga Mat,709.75,56.68,88.72
2022-07-09,Canada,North,Cody Silva,Clothing,Hat,662.96,62.93,2.98
2024-08-04,India,South,Danielle Valdez,Grocery,Vegetables,1502.85,225.02,101.35
2023-07-15,USA,East,Christopher Smith,Electronics,Tablet,518.57,141.65,85.79
2024-01-03,Canada,North,Kaylee Wheeler,Grocery,Fruits,535.69,129.51,70.84
2023-12-03,UK,North,Casey Manning,Grocery,Bread,741.07,167.48,120.94
2023-03-08,USA,West,Mitchell Carter,Electronics,Headphones,905.32,220.72,115.7
2023-11-18,Germany,East,Mitchell Carter,Sports,Cycling Helmet,1694.7,368.01,163.98
2023-07-08,Germany,West,Erica Singh,Clothing,Jeans,795.98,91.07,115.11
2024-04-06,USA,North,Erica Singh,Furniture,Cabinet,1530.05,286.5,111.51
2022-03-18,USA,North,Mitchell Carter,Clothing,Hat,1009.88,211.89,99.87
2023-07-29,UK,South,Michelle Adams,Furniture,Desk,255.92,14.51,22.26
2022-05-30,Germany,North,Michelle Adams,Clothing,Hat,338.54,81.28,47.5
2023-04-03,Canada,South,Danielle Valdez,Clothing,Shoes,218.68,51.44,7.92
2022-07-05,UK,North,Kaylee Wheeler,Clothing,Hat,1214.28,126.51,193.76
2022-12-27,India,South,Michelle Adams,Furniture,Cabinet,193.57,47.82,24.72
2023-03-07,UK,South,Mitchell Carter,Electronics,Headphones,1605.97,298.63,274.8
2023-01-08,Canada,West,Michelle Adams,Furniture,Cabinet,230.69,36.07,33.36
2024-08-12,India,South,Casey Manning,Sports,Tennis Racket,1813.38,218.78,339.52
2024-03-26,Canada,East,Pamela Knapp,Furniture,Chair,1066.76,212.84,205.87
2022-12-26,UK,West,Pamela Knapp,Sports,Yoga Mat,101.98,19.23,5.11
2023-01-02,India,North,Casey Manning,Grocery,Milk,1279.72,82.54,151.95
2024-12-31,Canada,North,Pamela Knapp,Electronics,Smartphone,167.09,14.56,0.73
2023-02-05,UK,West,Michelle Adams,Clothing,Hat,1091.1,304.66,83.24
2023-08-19,USA,South,Cody Silva,Sports,Football,1283.17,325.35,145.84
2023-02-03,UK,West,Pamela Knapp,Grocery,Milk,1909.95,230.57,149.72
2023-01-29,India,West,Erica Singh,Furniture,Sofa,296.86,86.46,58.64
2024-11-23,USA,West,Kaylee Wheeler,Electronics,Smartphone,1695.71,507.84,38.38
2023-04-14,USA,South,Kaylee Wheeler,Electronics,Headphones,1164.61,204.26,61.25
2023-03-21,Germany,North,Kaylee Wheeler,Electronics,Headphones,696.06,193.6,138.22
2023-03-13,Canada,East,Mitchell Carter,Grocery,Bread,690.02,83.95,111.48
2022-05-06,Germany,North,Casey Manning,Furniture,Cabinet,142.7,24.99,18.68
2024-05-06,India,North,Cody Silva,Sports,Football,202.67,52.17,33.3
2023-12-18,USA,South,Kaylee Wheeler,Sports,Tennis Racket,1968.51,167.04,117.98
2025-01-10,Germany,South,Casey Manning,Grocery,Bread,837.2,86.11,146.55
2022-12-24,Canada,North,Kaylee Wheeler,Grocery,Eggs,1482.01,337.73,158.24
2024-04-18,Germany,South,Christopher Smith,Furniture,Sofa,579.78,158.67,19.97
2024-09-25,Canada,South,Christopher Smith,Sports,Yoga Mat,1701.74,472.0,320.08
2023-03-27,USA,East,Christopher Smith,Sports,Cycling Helmet,1240.65,152.49,138.83
2023-07-19,Germany,South,Pamela Knapp,Furniture,Chair,1149.33,140.57,125.96
2023-12-26,Germany,South,Cody Silva,Clothing,Shoes,1344.14,87.35,178.6
2023-04-15,Germany,East,Christopher Smith,Electronics,Smartphone,1434.93,256.42,62.86
2024-04-05,Canada,North,James Warren,Grocery,Vegetables,711.22,185.42,84.35
2023-12-28,Canada,East,Cody Silva,Furniture,Table,118.11,7.25,9.71
2023-03-18,USA,East,Christopher Smith,Furniture,Sofa,1076.18,203.43,13.74
2024-09-26,India,North,Mitchell Carter,Grocery,Vegetables,34.42,7.95,6.59
2025-02-02,USA,North,Mitchell Carter,Grocery,Milk,885.65,80.7,45.55
2024-11-03,Germany,North,Pamela Knapp,Furniture,Table,1699.4,338.93,235.4
2022-03-30,India,East,James Warren,Grocery,Bread,1621.08,271.74,109.69
2023-06-13,USA,East,Danielle Valdez,Sports,Cycling Helmet,1333.25,384.68,175.76
2024-05-29,Germany,East,James Warren,Clothing,Shoes,270.76,49.78,42.41
2023-02-12,India,South,Casey Manning,Grocery,Eggs,1380.0,356.22,122.78
2023-03-21,Canada,West,Pamela Knapp,Clothing,Shoes,796.3,232.07,50.33
2022-05-11,USA,East,Danielle Valdez,Clothing,Hat,427.95,86.68,8.96
2023-01-01,UK,West,Cody Silva,Clothing,Shoes,1150.63,206.41,211.69
2024-10-08,India,East,Michelle Adams,Electronics,Tablet,1196.32,301.02,99.41
2024-02-25,India,North,Erica Singh,Grocery,Fruits,1819.73,210.92,160.19
2024-04-08,Canada,North,Christopher Smith,Electronics,Smartwatch,733.55,78.0,92.62
2023-07-10,USA,West,James Warren,Furniture,Cabinet,1501.07,245.58,232.33
2024-09-02,Canada,West,Christopher Smith,Clothing,T-shirt,34.24,4.56,5.59
2023-01-31,UK,North,Cody Silva,Grocery,Bread,1122.9,329.24,155.35
2024-08-24,Germany,West,Cody Silva,Electronics,Tablet,1080.09,206.12,165.93
2025-01-25,UK,West,Erica Singh,Clothing,Jacket,569.37,30.71,110.63
2022-09-20,UK,West,Christopher Smith,Grocery,Vegetables,1352.37,112.49,157.48
2023-10-05,Canada,West,Pamela Knapp,Grocery,Vegetables,1853.58,494.97,59.51
2024-03-31,Germany,West,Kaylee Wheeler,Electronics,Smartphone,1475.8,126.56,21.46
2024-12-14,Germany,West,Casey Manning,Grocery,Vegetables,137.65,20.38,2.56
2023-12-09,India,West,Pamela Knapp,Furniture,Table,20.83,2.58,1.75
2023-09-30,Canada,West,Pamela Knapp,Electronics,Tablet,1191.76,191.31,6.53
2024-01-25,Canada,North,Casey Manning,Electronics,Smartphone,231.5,29.93,11.56
2024-09-05,UK,East,Erica Singh,Grocery,Eggs,728.44,69.09,138.48
2025-02-05,Canada,East,Pamela Knapp,Furniture,Chair,987.89,162.37,175.52
2024-08-09,UK,South,Cody Silva,Furniture,Desk,1876.37,164.78,101.24
2022-10-14,USA,West,Kaylee Wheeler,Sports,Tennis Racket,70.17,12.0,9.05
2024-05-14,India,East,Pamela Knapp,Electronics,Smartphone,990.78,195.66,18.38
2023-11-25,USA,East,James Warren,Clothing,T-shirt,1106.06,125.74,56.95
2024-07-09,Canada,North,Danielle Valdez,Grocery,Milk,20.49,2.57,0.52
2022-04-08,USA,South,Erica Singh,Clothing,Jacket,983.55,98.81,4.84
2024-11-21,Canada,East,James Warren,Furniture,Desk,1326.54,70.65,93.32
2023-06-29,Canada,West,Mitchell Carter,Electronics,Laptop,1614.9,363.39,85.63
2023-09-13,UK,East,Danielle Valdez,Electronics,Smartphone,1940.35,341.0,194.39
2024-06-21,Germany,South,Michelle Adams,Electronics,Tablet,136.63,31.31,15.39
2023-04-25,USA,South,Danielle Valdez,Furniture,Desk,1818.38,401.0,230.84
2022-08-18,Germany,South,Christopher Smith,Electronics,Headphones,1116.81,108.82,77.81
2024-10-18,Germany,North,Danielle Valdez,Grocery,Eggs,527.64,97.34,75.54
2022-10-31,Germany,East,Casey Manning,Furniture,Sofa,1232.87,112.96,207.95
2023-03-27,India,West,Pamela Knapp,Grocery,Vegetables,1703.42,190.19,59.08
2022-08-28,Canada,West,James Warren,Electronics,Laptop,400.15,105.21,8.53
2024-03-28,UK,North,Kaylee Wheeler,Sports,Cycling Helmet,441.38,92.02,73.88
2025-01-04,Canada,West,Mitchell Carter,Sports,Basketball,447.39,48.38,36.39
2024-11-26,Germany,West,Kaylee Wheeler,Sports,Tennis Racket,283.26,33.48,4.71
2024-09-12,Germany,East,Christopher Smith,Sports,Football,1755.49,187.6,307.86
2023-07-11,Germany,North,Danielle Valdez,Clothing,Jeans,718.61,43.76,139.22
2022-02-20,India,North,Kaylee Wheeler,Clothing,Jacket,927.73,79.52,81.38
2024-05-20,Canada,North,Erica Singh,Electronics,Smartwatch,1851.14,141.48,37.2
2022-10-06,Germany,East,Cody Silva,Clothing,T-shirt,1257.73,216.74,142.92
2022-03-11,USA,East,Christopher Smith,Sports,Yoga Mat,321.39,63.45,49.55
2022-12-03,India,North,Michelle Adams,Electronics,Smartwatch,1519.91,325.26,254.2
2023-12-13,USA,West,James Warren,Clothing,Jeans,79.3,11.25,2.77
2023-09-05,Germany,East,Cody Silva,Sports,Tennis Racket,1115.0,94.19,156.52
2022-09-07,India,East,Michelle Adams,Electronics,Laptop,1476.91,225.11,99.55
2024-06-13,Canada,West,Christopher Smith,Clothing,Jacket,1433.8,409.07,36.31
2024-08-22,UK,East,Mitchell Carter,Sports,Tennis Racket,753.99,136.22,26.97
2022-11-12,Canada,South,Michelle Adams,Furniture,Sofa,1455.04,230.15,69.78
2022-10-12,Canada,North,Mitchell Carter,Clothing,Jacket,1586.26,340.23,113.58
2023-05-13,Germany,East,Kaylee Wheeler,Grocery,Fruits,68.85,5.78,2.45
2022-05-19,Germany,West,Erica Singh,Electronics,Tablet,1334.35,233.68,166.22
2024-04-16,Canada,North,Erica Singh,Grocery,Milk,998.95,174.65,73.56
2023-12-03,Germany,West,Mitchell Carter,Sports,Cycling Helmet,843.0,120.48,106.44
2023-06-25,Germany,South,Cody Silva,Grocery,Vegetables,1315.57,308.74,43.91
2024-02-21,Canada,West,Erica Singh,Electronics,Tablet,1961.95,128.49,113.66
2022-11-15,Germany,South,Erica Singh,Electronics,Laptop,1501.15,185.15,192.86
2023-08-03,Germany,East,Cody Silva,Sports,Tennis Racket,63.13,11.24,1.54
2022-02-15,USA,East,Cody Silva,Furniture,Sofa,1061.8,154.05,130.96
2022-11-03,UK,West,Casey Manning,Clothing,Hat,1472.99,224.15,230.73
2023-03-11,Canada,South,Erica Singh,Grocery,Vegetables,369.39,86.64,29.68
2024-06-07,Canada,South,Cody Silva,Sports,Basketball,1915.6,290.6,67.17
2022-04-14,Germany,West,Casey Manning,Grocery,Fruits,452.37,113.48,16.76
2024-11-19,India,East,Casey Manning,Clothing,Shoes,1613.85,261.2,138.96
2023-05-08,UK,East,Cody Silva,Clothing,Hat,103.74,22.76,17.61
2023-01-03,India,North,Pamela Knapp,Grocery,Bread,915.65,108.03,109.03
2022-02-21,Germany,North,Kaylee Wheeler,Grocery,Eggs,458.09,42.42,36.67
2025-02-02,UK,North,Casey Manning,Furniture,Sofa,1984.2,367.84,80.15
2025-02-02,Canada,South,Christopher Smith,Electronics,Laptop,594.65,121.62,89.02
2022-04-27,UK,South,Danielle Valdez,Furniture,Chair,1554.4,136.44,270.22
2023-12-11,UK,East,Casey Manning,Electronics,Headphones,1620.71,307.51,43.13
2023-09-05,USA,West,Cody Silva,Grocery,Eggs,1316.41,141.87,238.14
2023-06-25,India,West,Kaylee Wheeler,Furniture,Desk,1833.99,154.07,60.33
2022-06-18,India,East,Erica Singh,Electronics,Smartphone,842.86,199.28,123.95
2022-06-07,India,West,Kaylee Wheeler,Clothing,T-shirt,1755.56,332.18,346.58
2023-07-23,USA,North,Mitchell Carter,Electronics,Headphones,1841.3,336.51,134.23
2022-03-02,USA,East,Michelle Adams,Sports,Yoga Mat,629.0,163.52,29.55
2022-05-14,Germany,South,Casey Manning,Grocery,Fruits,1303.28,224.22,64.64
2022-06-01,Germany,West,James Warren,Furniture,Cabinet,1418.21,383.18,221.03
2024-06-26,Germany,North,Casey Manning,Electronics,Smartwatch,742.94,147.83,106.78
2023-04-16,Canada,North,Mitchell Carter,Sports,Tennis Racket,1493.45,145.4,247.4
2024-04-22,Germany,North,Mitchell Carter,Electronics,Headphones,1016.47,149.22,4.77
2022-12-11,Germany,South,Cody Silva,Clothing,Jacket,1674.31,485.24,181.89
2022-06-22,UK,North,Casey Manning,Sports,Yoga Mat,1428.49,166.2,159.88
2023-12-14,India,South,Christopher Smith,Clothing,Hat,138.52,40.07,3.52
2024-03-25,Germany,West,Danielle Valdez,Grocery,Bread,1443.98,143.79,260.99
2023-09-24,Canada,South,Erica Singh,Furniture,Desk,574.53,39.85,6.06
2023-08-29,India,East,Erica Singh,Clothing,Hat,603.48,116.94,106.67
2024-12-24,Germany,South,Kaylee Wheeler,Furniture,Sofa,1925.45,373.25,266.25
2023-09-13,Germany,North,Erica Singh,Clothing,Jacket,1048.21,223.29,79.52
2024-04-20,UK,South,Pamela Knapp,Grocery,Vegetables,1615.72,315.78,263.78
2025-01-01,USA,North,Erica Singh,Sports,Football,1895.95,326.52,201.17
2023-10-16,USA,East,Casey Manning,Clothing,Hat,1848.89,212.55,197.9
2024-01-31,Germany,West,James Warren,Grocery,Vegetables,1344.81,162.94,46.56
2024-02-14,India,East,Cody Silva,Electronics,Smartwatch,1020.61,280.68,61.69
2023-09-16,India,East,James Warren,Furniture,Cabinet,777.13,215.57,31.28
2022-08-24,Canada,West,Danielle Valdez,Electronics,Smartwatch,730.74,214.3,55.88
2022-07-16,UK,West,Casey Manning,Furniture,Table,730.97,101.84,73.92
2024-09-05,USA,South,Kaylee Wheeler,Furniture,Desk,710.05,212.73,86.6
2023-02-09,USA,South,Kaylee Wheeler,Electronics,Smartwatch,850.7,199.71,144.29
2022-06-01,USA,East,Cody Silva,Clothing,T-shirt,1930.32,514.51,27.6
2024-03-05,India,East,Cody Silva,Clothing,Jacket,1422.29,366.03,170.5
2022-07-15,India,South,Kaylee Wheeler,Clothing,Jacket,1093.33,289.33,140.0
2023-02-23,UK,East,Cody Silva,Furniture,Table,220.84,27.81,37.35
2024-04-24,UK,West,Casey Manning,Grocery,Vegetables,1487.73,112.21,176.4
2024-06-04,UK,North,Michelle Adams,Sports,Yoga Mat,1945.19,514.02,37.28
2022-04-26,India,North,Pamela Knapp,Clothing,Hat,572.87,103.47,20.76
2023-08-25,India,West,Christopher Smith,Clothing,Shoes,360.2,52.16,70.17
2023-10-05,Germany,West,James Warren,Sports,Basketball,858.58,154.24,46.56
2024-08-07,India,North,Casey Manning,Clothing,Hat,1613.42,317.32,60.97
2022-05-21,UK,South,James Warren,Clothing,Shoes,1462.12,373.36,275.17
2023-11-01,Germany,South,Danielle Valdez,Sports,Cycling Helmet,1532.52,104.05,287.09
2024-04-03,Germany,South,Erica Singh,Electronics,Tablet,1305.44,314.41,80.99
2023-11-12,USA,North,James Warren,Electronics,Tablet,942.99,173.53,64.28
2024-09-01,Canada,South,Cody Silva,Electronics,Laptop,1325.36,139.53,87.9
2023-09-30,UK,East,Cody Silva,Grocery,Milk,596.53,79.86,0.73
2024-11-03,UK,East,James Warren,Electronics,Laptop,910.67,177.31,132.66
2024-05-05,USA,North,Cody Silva,Clothing,Hat,1608.16,406.95,72.73
2023-06-14,USA,South,Cody Silva,Furniture,Sofa,1043.76,73.99,58.35
2024-12-29,Canada,North,Pamela Knapp,Grocery,Vegetables,270.06,77.07,12.93
2024-12-16,India,North,James Warren,Furniture,Desk,1579.67,359.57,59.66
2023-03-10,India,East,Pamela Knapp,Electronics,Headphones,1204.84,80.82,89.4
2023-06-18,Canada,West,Pamela Knapp,Electronics,Smartwatch,167.51,42.91,14.94
2023-12-12,Germany,East,James Warren,Grocery,Milk,277.33,21.92,16.46
2022-11-08,India,West,Casey Manning,Clothing,Shoes,1488.83,308.58,67.69
2022-12-14,Canada,West,Christopher Smith,Sports,Tennis Racket,1907.55,397.54,194.58
2022-08-03,USA,East,Pamela Knapp,Electronics,Smartphone,1966.07,524.73,49.23
2022-09-06,USA,East,Kaylee Wheeler,Grocery,Fruits,1843.66,343.26,354.27
2022-11-14,India,South,Erica Singh,Furniture,Sofa,1297.05,260.09,223.73
2023-05-16,India,East,Mitchell Carter,Grocery,Fruits,112.68,31.61,17.09
2022-10-04,Germany,South,Danielle Valdez,Electronics,Tablet,1928.9,548.84,4.28
2023-07-16,India,East,Erica Singh,Clothing,Jeans,227.03,49.36,10.48
2022-02-14,UK,East,Danielle Valdez,Furniture,Cabinet,581.47,141.86,63.52
2024-08-23,India,East,James Warren,Grocery,Milk,336.96,87.77,38.55
2024-11-27,Germany,West,Mitchell Carter,Sports,Tennis Racket,173.95,52.1,28.02
2024-09-28,Canada,West,Pamela Knapp,Clothing,Jacket,307.42,27.08,15.65
2025-01-31,USA,North,Cody Silva,Clothing,Jacket,1616.29,232.63,195.38
2023-09-06,Germany,North,Kaylee Wheeler,Electronics,Smartwatch,511.96,73.42,29.79
2023-03-23,USA,North,Casey Manning,Electronics,Headphones,1546.12,221.57,25.83
2022-07-17,Canada,East,Kaylee Wheeler,Sports,Tennis Racket,1851.75,485.92,364.1
2024-01-09,USA,North,Danielle Valdez,Grocery,Milk,629.16,157.38,36.13
2023-01-15,USA,West,Danielle Valdez,Electronics,Smartwatch,1490.12,419.31,24.41
2022-03-10,Canada,West,Kaylee Wheeler,Electronics,Laptop,731.7,209.59,68.1
2023-02-23,India,East,Erica Singh,Furniture,Cabinet,416.46,67.12,79.33
2024-02-14,UK,East,Casey Manning,Electronics,Laptop,1057.87,264.78,190.1
2023-09-21,Canada,East,Kaylee Wheeler,Grocery,Vegetables,76.11,4.05,13.61
2023-03-17,Canada,North,Danielle Valdez,Sports,Basketball,1057.62,313.0,143.7
2022-04-11,Canada,West,Danielle Valdez,Sports,Basketball,282.17,28.53,32.95
2024-04-19,UK,East,Pamela Knapp,Grocery,Fruits,58.33,13.77,9.92
2022-12-26,USA,North,Danielle Valdez,Furniture,Table,994.15,66.21,39.09
2022-02-16,USA,South,Cody Silva,Clothing,Jacket,432.15,35.09,45.81
2025-01-08,USA,South,Cody Silva,Clothing,T-shirt,1269.57,163.51,67.46
2024-08-06,UK,North,Pamela Knapp,Grocery,Eggs,485.23,109.24,50.68
2023-03-19,Canada,East,Cody Silva,Electronics,Smartphone,1084.0,95.73,131.4
2025-01-15,UK,South,Cody Silva,Grocery,Milk,867.63,102.31,79.44
2024-06-05,USA,North,Mitchell Carter,Sports,Cycling Helmet,791.29,68.22,141.93
2023-08-28,USA,West,Mitchell Carter,Clothing,Hat,497.36,127.4,10.84
2023-07-13,USA,North,Cody Silva,Furniture,Desk,1307.4,179.46,238.94
2024-10-14,USA,North,Kaylee Wheeler,Grocery,Fruits,810.77,52.35,50.01
2023-01-13,UK,East,Kaylee Wheeler,Grocery,Fruits,1971.7,303.11,170.81
2024-01-10,Canada,South,Cody Silva,Clothing,Shoes,969.61,236.84,147.72
2023-03-30,Canada,West,Cody Silva,Clothing,T-shirt,911.96,123.06,159.72
2024-11-11,Germany,East,Erica Singh,Furniture,Chair,1733.53,379.49,241.39
2023-10-16,Canada,East,Casey Manning,Sports,Tennis Racket,1151.24,199.34,46.33
2024-03-09,Canada,East,Erica Singh,Sports,Basketball,1544.22,206.92,15.73
2023-09-15,UK,South,Cody Silva,Sports,Basketball,1529.1,214.39,241.71
2024-06-23,UK,North,Christopher Smith,Furniture,Desk,1296.53,371.83,148.66
2022-08-20,Canada,East,Erica Singh,Clothing,Hat,879.96,243.97,85.21
2024-10-06,Germany,North,Christopher Smith,Furniture,Cabinet,1321.25,369.45,123.74
2023-02-25,Canada,East,Cody Silva,Grocery,Fruits,136.42,34.74,5.05
2024-02-02,USA,East,Danielle Valdez,Furniture,Chair,973.05,53.41,181.57
2024-01-24,Germany,West,Christopher Smith,Grocery,Eggs,985.17,238.89,143.07
2023-11-13,India,North,Christopher Smith,Sports,Football,1470.47,221.13,188.89
2022-12-08,India,East,Michelle Adams,Electronics,Laptop,809.56,162.99,34.22
2022-10-08,USA,North,Pamela Knapp,Grocery,Eggs,546.47,153.28,60.01
2022-04-16,Germany,South,Michelle Adams,Electronics,Smartphone,701.58,207.82,67.19
2024-05-03,Canada,West,Erica Singh,Furniture,Sofa,1223.86,66.78,161.28
2023-03-30,Canada,North,Michelle Adams,Clothing,Jeans,543.9,34.21,24.72
2022-10-13,India,East,Casey Manning,Electronics,Headphones,1954.39,345.08,381.48
2022-12-02,India,West,Erica Singh,Grocery,Fruits,941.75,111.82,148.67
2024-11-26,USA,North,Casey Manning,Sports,Cycling Helmet,68.84,9.31,3.13
2024-01-26,Germany,West,Cody Silva,Furniture,Chair,236.32,41.51,38.44
2022-11-01,Germany,North,James Warren,Furniture,Table,1773.77,501.1,19.35
2024-03-30,UK,West,Casey Manning,Sports,Basketball,346.22,45.27,10.3
2023-07-25,UK,South,Pamela Knapp,Sports,Football,883.31,263.72,54.93
2023-01-03,India,South,Danielle Valdez,Clothing,Hat,1377.66,280.2,15.5
2023-05-17,Canada,North,Danielle Valdez,Electronics,Smartphone,992.16,196.56,130.32
2023-10-12,UK,West,Erica Singh,Furniture,Sofa,840.91,77.16,51.59
2024-01-15,India,East,Kaylee Wheeler,Furniture,Cabinet,1227.71,198.98,64.4
2022-07-30,India,South,Michelle Adams,Furniture,Table,845.65,52.56,11.35
2022-05-28,Canada,East,Erica Singh,Electronics,Tablet,995.27,169.88,159.92
2022-07-28,Canada,South,James Warren,Sports,Cycling Helmet,1723.8,487.43,105.64
2022-07-07,Canada,North,Cody Silva,Clothing,T-shirt,248.79,52.04,22.22
2023-04-09,India,South,Michelle Adams,Clothing,Shoes,82.7,22.93,2.26
2023-02-20,Germany,West,Erica Singh,Grocery,Eggs,1859.11,397.38,194.86
2022-10-26,Germany,West,Casey Manning,Grocery,Bread,1331.1,89.99,15.92
2023-12-25,UK,East,Kaylee Wheeler,Clothing,Jacket,802.37,233.17,127.82
2023-12-02,UK,North,Danielle Valdez,Furniture,Chair,462.53,130.95,37.18
2023-01-12,USA,North,Kaylee Wheeler,Clothing,Hat,1639.03,178.26,244.56
2024-10-23,UK,West,Pamela Knapp,Clothing,T-shirt,131.2,12.09,10.84
2023-12-21,India,West,Cody Silva,Sports,Football,1462.48,307.46,243.92
2023-06-24,Canada,South,Christopher Smith,Sports,Cycling Helmet,457.84,39.3,63.8
2024-11-13,India,South,Christopher Smith,Furniture,Desk,186.33,54.18,4.56
2022-03-14,Germany,North,Michelle Adams,Sports,Cycling Helmet,34.25,2.09,5.02
2024-06-15,USA,North,Pamela Knapp,Clothing,Jeans,857.17,92.11,138.34
2024-08-30,India,East,Casey Manning,Grocery,Fruits,941.07,162.46,165.27
2024-10-13,Germany,South,Casey Manning,Grocery,Bread,169.22,20.9,13.53
